sentence,answer
"Marie is married to Jude , Carrie is married to Harrison , Amanda is married to Sonny , and Frankie is married to Jake . So Jude is the partner of [MASK] .",Marie
"Cooper is married to Amanda , Jill is married to Henry , Harper is married to Carolyn , and Eve is married to Faith . So Amanda is the partner of [MASK] .",Cooper
"Gavin is married to Daisy , Morgan is married to Leo , Sarah is married to Wayne , and Hayden is married to Julia . So Daisy is the partner of [MASK] .",Gavin
"Dominic is married to Janet , Catherine is married to Oliver , Mia is married to Eve , and Kai is married to Denise . So Janet is the partner of [MASK] .",Dominic
"Georgia is married to Max , Scott is married to Ruby , Gavin is married to Daryl , and Alex is married to Shaun . So Max is the partner of [MASK] .",Georgia
"Georgia is married to Tommy , Nova is married to Lena , Elliot is married to Ellis , and Catherine is married to Stacy . So Tommy is the partner of [MASK] .",Georgia
"Andrea is married to Shannon , Katie is married to Murray , Eden is married to Luke , and Jill is married to Conor . So Shannon is the partner of [MASK] .",Andrea
"Sandra is married to Harley , Francis is married to Harvey , Bruce is married to Ada , and Darren is married to Wendy . So Harley is the partner of [MASK] .",Sandra
"Campbell is married to Elizabeth , Carolyn is married to William , Charlie is married to Neil , and Luna is married to Sophia . So Elizabeth is the partner of [MASK] .",Campbell
"Adrian is married to Anna , Harry is married to Lauren , Lee is married to Norman , and Samuel is married to Carolyn . So Anna is the partner of [MASK] .",Adrian
"Denise is married to Ronald , Nicholas is married to Graham , Maya is married to Rachel , and Taylor is married to George . So Ronald is the partner of [MASK] .",Denise
"Janet is married to Kerry , Lara is married to Heather , Morgan is married to Brooke , and Rosa is married to Jane . So Kerry is the partner of [MASK] .",Janet
"Florence is married to Kara , William is married to Hunter , Autumn is married to Philip , and Leah is married to Brian . So Kara is the partner of [MASK] .",Florence
"Carolyn is married to Ashley , Jason is married to Stewart , Blair is married to Violet , and Mason is married to Sophia . So Ashley is the partner of [MASK] .",Carolyn
"Kyle is married to Elise , Oliver is married to Jason , Paige is married to Sonny , and Robbie is married to Malcolm . So Elise is the partner of [MASK] .",Kyle
"Jamie is married to Susan , Cheryl is married to Kevin , Garry is married to Maria , and Lena is married to Zac . So Susan is the partner of [MASK] .",Jamie
"Frances is married to Melanie , Leon is married to Blair , Linda is married to Gerard , and Kris is married to Brooke . So Melanie is the partner of [MASK] .",Frances
"Paul is married to Edward , Bella is married to Ben , Alan is married to Gabriel , and Katrina is married to Fraser . So Edward is the partner of [MASK] .",Paul
"James is married to Ruth , Bonnie is married to Ethan , Shannon is married to Teddy , and Deborah is married to Freddie . So Ruth is the partner of [MASK] .",James
"Garry is married to Bailey , Katrina is married to Eric , Frances is married to Robert , and Amy is married to Gerald . So Bailey is the partner of [MASK] .",Garry
"Eve is married to Dale , David is married to Evan , Bruce is married to Murray , and Florence is married to Sophie . So Dale is the partner of [MASK] .",Eve
"Nathan is married to Sharon , Ross is married to Jason , Steven is married to Katrina , and Justin is married to Audrey . So Sharon is the partner of [MASK] .",Nathan
"Sam is married to Abby , Bella is married to Luna , Valerie is married to Jane , and Charles is married to Christine . So Abby is the partner of [MASK] .",Sam
"Katrina is married to Willow , Samuel is married to Lisa , Gavin is married to Dominic , and Heidi is married to Ellie . So Willow is the partner of [MASK] .",Katrina
"Ellis is married to Conor , Susan is married to Angela , Luke is married to Jessica , and Sarah is married to Brandon . So Conor is the partner of [MASK] .",Ellis
"Jade is married to Kate , Joe is married to Patrick , Ivy is married to Maya , and Gerard is married to Heather . So Kate is the partner of [MASK] .",Jade
"Mason is married to Adrian , Quinn is married to Nina , Lois is married to Daniel , and Susan is married to Rose . So Adrian is the partner of [MASK] .",Mason
"Derek is married to Jack , Stuart is married to Campbell , Shaun is married to Taylor , and Malcolm is married to Nicholas . So Jack is the partner of [MASK] .",Derek
"Lara is married to Morgan , Blair is married to Mia , Stephen is married to Roy , and Nikki is married to Alison . So Morgan is the partner of [MASK] .",Lara
"Ian is married to Emma , Ryan is married to Violet , Leigh is married to Joseph , and Tyler is married to Sophia . So Emma is the partner of [MASK] .",Ian
"Keith is married to Allan , Christopher is married to Faith , Gerard is married to Ada , and Amber is married to Brian . So Allan is the partner of [MASK] .",Keith
"Kara is married to Eleanor , Shirley is married to Sandra , Natasha is married to Shay , and Carol is married to Kathryn . So Eleanor is the partner of [MASK] .",Kara
"Amanda is married to Olivia , Elizabeth is married to Naomi , Cooper is married to Harley , and Max is married to Henry . So Olivia is the partner of [MASK] .",Amanda
"Chloe is married to Ian , Shaun is married to Shelley , Hope is married to Nina , and Blake is married to Kevin . So Ian is the partner of [MASK] .",Chloe
"Mason is married to Shaun , Wayne is married to Leigh , Valerie is married to Paige , and Jill is married to Justin . So Shaun is the partner of [MASK] .",Mason
"Russell is married to Kai , Jon is married to Sean , Amy is married to Dylan , and Raymond is married to Kathryn . So Kai is the partner of [MASK] .",Russell
"Raymond is married to Eden , Maya is married to Owen , Lee is married to Rachel , and Lindsey is married to Jordan . So Eden is the partner of [MASK] .",Raymond
"Gareth is married to Chelsea , Morgan is married to Shelley , Zoe is married to Cooper , and Elizabeth is married to Amelia . So Chelsea is the partner of [MASK] .",Gareth
"Rosa is married to Joey , Mark is married to Ben , Kyle is married to Amber , and Ellie is married to Douglas . So Joey is the partner of [MASK] .",Rosa
