sentence,answer
"Naomi is the daughter of Robbie , Olivia is the daughter of Hope , and Piper is the daughter of Corey , So Robbie is the parent of [MASK] .",Naomi
"Lois is the daughter of Sophie , Richard is the son of Nicole , and Oliver is the son of Mary , So Sophie is the parent of [MASK] .",Lois
"Joey is the son of Karen , Theo is the son of Dean , and Grant is the son of Joshua , So Karen is the parent of [MASK] .",Joey
"David is the son of Joshua , Kara is the daughter of Kris , and Blake is the son of Dawn , So Joshua is the parent of [MASK] .",David
"Brooke is the daughter of Marc , Julia is the daughter of Naomi , and Clara is the daughter of Theodore , So Marc is the parent of [MASK] .",Brooke
"Dominic is the son of Justin , Allison is the daughter of Luna , and Teddy is the son of Richard , So Justin is the parent of [MASK] .",Dominic
"Julie is the daughter of Blake , Holly is the daughter of Tommy , and Logan is the son of Karen , So Blake is the parent of [MASK] .",Julie
"Piper is the daughter of Violet , Sara is the daughter of Lara , and Samuel is the son of Louise , So Violet is the parent of [MASK] .",Piper
"Megan is the daughter of Charlie , Claire is the daughter of Natalie , and Dean is the son of Carter , So Charlie is the parent of [MASK] .",Megan
"Olivia is the daughter of Summer , Norman is the son of Rachel , and Lindsay is the daughter of Blake , So Summer is the parent of [MASK] .",Olivia
"Carrie is the daughter of Patrick , Hayden is the son of Heather , and Jon is the son of Ellis , So Patrick is the parent of [MASK] .",Carrie
"Mary is the daughter of Joseph , Harvey is the son of Alex , and Elise is the daughter of Carly , So Joseph is the parent of [MASK] .",Mary
"Shay is the son of Alex , William is the son of Leo , and Madison is the daughter of Erin , So Alex is the parent of [MASK] .",Shay
"Amy is the daughter of Caleb , Alice is the daughter of Deborah , and Samuel is the son of Eva , So Caleb is the parent of [MASK] .",Amy
"Christine is the daughter of Archie , Elaine is the daughter of Daryl , and Alison is the daughter of Heidi , So Archie is the parent of [MASK] .",Christine
"Linda is the daughter of Natalie , Grayson is the son of Noah , and Katie is the daughter of Madison , So Natalie is the parent of [MASK] .",Linda
"Amelia is the daughter of Valerie , Ruth is the daughter of Isaac , and Fraser is the son of Kathryn , So Valerie is the parent of [MASK] .",Amelia
"Darren is the son of Amy , Gabriel is the son of Alice , and Francis is the son of Jay , So Amy is the parent of [MASK] .",Darren
"Jessica is the daughter of Alison , Graham is the son of Naomi , and Lois is the daughter of Oscar , So Alison is the parent of [MASK] .",Jessica
"Sarah is the daughter of Harley , Heather is the daughter of Carrie , and Samantha is the daughter of Jamie , So Harley is the parent of [MASK] .",Sarah
"Ann is the daughter of Susan , Darren is the son of Danielle , and Teddy is the son of Elliot , So Susan is the parent of [MASK] .",Ann
